taxid,parent,taxonomic_rank,scientific_name
taxon:1444041 [Escherichia coli 2-222-05_S1_C1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 2-222-05_S1_C1
taxon:1125634 [Escherichia coli 174750]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 174750
taxon:1446590 [Escherichia coli O145:NM str. 2010C-3510]@strain,taxon:991919 [Escherichia coli O145:NM]@serotype,strain,Escherichia coli O145:NM str. 2010C-3510
taxon:1126923 [Escherichia coli C792_92]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli C792_92
taxon:1446674 [Escherichia coli O157:H7 str. K2324]@strain,taxon:83334 [Escherichia coli O157:H7]@serotype,strain,Escherichia coli O157:H7 str. K2324
taxon:2773707 [Escherichia coli O19:H7]@no rank,taxon:562 [Escherichia coli]@species,no rank,Escherichia coli O19:H7
taxon:1450433 [Escherichia coli 302053]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 302053
taxon:1281059 [Escherichia coli HVH 122 (4-6851606)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 122 (4-6851606)
taxon:766166 [Escherichia coli EPEC C342-62]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli EPEC C342-62
taxon:1446529 [Escherichia coli O111:NM str. 2011C-3362]@strain,taxon:373045 [Escherichia coli O111:NM]@serotype,strain,Escherichia coli O111:NM str. 2011C-3362
taxon:1181757 [Escherichia coli KTE211]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE211
taxon:1281208 [Escherichia coli UMEA 3180-1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli UMEA 3180-1
taxon:1281265 [Escherichia coli UMEA 3702-1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli UMEA 3702-1
taxon:1358345 [Escherichia coli O111 str. CFSAN002094]@strain,taxon:1055535 [Escherichia coli O111]@serogroup,strain,Escherichia coli O111 str. CFSAN002094
taxon:1151236 [Escherichia coli B90]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli B90
taxon:1126917 [Escherichia coli C732_98]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli C732_98
taxon:1358406 [Escherichia coli O111 str. CFSAN002155]@strain,taxon:1055535 [Escherichia coli O111]@serogroup,strain,Escherichia coli O111 str. CFSAN002155
taxon:1204723 [Escherichia coli O78:H9]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli O78:H9
taxon:754090 [Escherichia coli STEC_S1191]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli STEC_S1191
taxon:1308671 [Escherichia coli ADL-306]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli ADL-306
taxon:1412831 [Escherichia coli 87A]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 87A
taxon:1017041 [Escherichia coli PBC20]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli PBC20
taxon:1281061 [Escherichia coli HVH 126 (4-6034225)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 126 (4-6034225)
taxon:1438684 [Escherichia coli CHS 68]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli CHS 68
taxon:498388 [Escherichia coli C]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli C
taxon:1048266 [Escherichia coli O104:H4 str. 09-7901]@strain,taxon:1038927 [Escherichia coli O104:H4]@serotype,strain,Escherichia coli O104:H4 str. 09-7901
taxon:1095710 [Escherichia coli O27]@serogroup,taxon:562 [Escherichia coli]@species,serogroup,Escherichia coli O27
taxon:1358373 [Escherichia coli O111 str. CFSAN002122]@strain,taxon:1055535 [Escherichia coli O111]@serogroup,strain,Escherichia coli O111 str. CFSAN002122
taxon:1446596 [Escherichia coli O145:NM str. 2010C-3526]@strain,taxon:991919 [Escherichia coli O145:NM]@serotype,strain,Escherichia coli O145:NM str. 2010C-3526
taxon:720759 [Escherichia sp. enrichment culture clone SRC_NBA8]@species,taxon:75663 [environmental samples]@no rank,species,Escherichia sp. enrichment culture clone SRC_NBA8
taxon:1446678 [Escherichia coli O157:H7 str. K2854]@strain,taxon:83334 [Escherichia coli O157:H7]@serotype,strain,Escherichia coli O157:H7 str. K2854
taxon:1182684 [Escherichia coli KTE77]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE77
taxon:1328445 [Escherichia coli BIDMC 19C]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli BIDMC 19C
taxon:1005528 [Escherichia coli EC4422]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli EC4422
taxon:1358397 [Escherichia coli O145 str. CFSAN002146]@strain,taxon:1055538 [Escherichia coli O145]@serogroup,strain,Escherichia coli O145 str. CFSAN002146
taxon:1281124 [Escherichia coli HVH 197 (4-4466217)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 197 (4-4466217)
taxon:2100521 [Escherichia coli O153:H12]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli O153:H12
taxon:735326 [Escherichia coli O121:H46]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli O121:H46
taxon:1446638 [Escherichia coli O157:H7 str. 2011EL-2107]@strain,taxon:83334 [Escherichia coli O157:H7]@serotype,strain,Escherichia coli O157:H7 str. 2011EL-2107
taxon:1444092 [Escherichia coli 2-005-03_S1_C3]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 2-005-03_S1_C3
taxon:1116022 [Escherichia coli 2860650]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 2860650
taxon:1116156 [Escherichia coli P0302308.4]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli P0302308.4
taxon:1392847 [Escherichia coli M1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli M1
taxon:2773704 [Escherichia coli O15:H12]@no rank,taxon:562 [Escherichia coli]@species,no rank,Escherichia coli O15:H12
taxon:656417 [Escherichia coli M605]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli M605
taxon:1444190 [Escherichia coli 1-110-08_S3_C3]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 1-110-08_S3_C3
taxon:1286351 [Escherichia coli TOP2662-1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli TOP2662-1
taxon:1005474 [Escherichia coli FDA506]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli FDA506
taxon:1438690 [Escherichia coli UCI 52]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli UCI 52
taxon:1444158 [Escherichia coli 7-233-03_S3_C2]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 7-233-03_S3_C2
taxon:1116184 [Escherichia coli P0304816.8]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli P0304816.8
taxon:869680 [Escherichia coli 93.0624]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 93.0624
taxon:1110507 [Escherichia coli Ec 11-9990]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli Ec 11-9990
taxon:1240384 [Escherichia coli H093800013]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli H093800013
taxon:1163390 [Escherichia coli O111:H11]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli O111:H11
taxon:1417313 [Escherichia sp. enrichment culture clone H8]@species,taxon:75663 [environmental samples]@no rank,species,Escherichia sp. enrichment culture clone H8
taxon:1444242 [Escherichia coli 8-415-05_S4_C2]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 8-415-05_S4_C2
taxon:1308676 [Escherichia coli ADL-311]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli ADL-311
taxon:1005493 [Escherichia coli PA9]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli PA9
taxon:1446656 [Escherichia coli O157:H7 str. F7350]@strain,taxon:83334 [Escherichia coli O157:H7]@serotype,strain,Escherichia coli O157:H7 str. F7350
taxon:1147163 [Escherichia coli TW10470]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli TW10470
taxon:1281156 [Escherichia coli KOEGE 30 (63a)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KOEGE 30 (63a)
taxon:1005449 [Escherichia coli 3.4871]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 3.4871
taxon:1392856 [Escherichia coli M10]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli M10
taxon:1005540 [Escherichia coli EC1845]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli EC1845
taxon:1446670 [Escherichia coli O157:H7 str. K1927]@strain,taxon:83334 [Escherichia coli O157:H7]@serotype,strain,Escherichia coli O157:H7 str. K1927
taxon:1281255 [Escherichia coli UMEA 3617-1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli UMEA 3617-1
taxon:720757 [Escherichia sp. enrichment culture clone SRC_NBA4]@species,taxon:75663 [environmental samples]@no rank,species,Escherichia sp. enrichment culture clone SRC_NBA4
taxon:1281046 [Escherichia coli HVH 110 (4-6978754)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 110 (4-6978754)
taxon:1409951 [Escherichia coli HMP_JCVI_SC0318]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HMP_JCVI_SC0318
taxon:1358364 [Escherichia coli O111 str. CFSAN002113]@strain,taxon:1055535 [Escherichia coli O111]@serogroup,strain,Escherichia coli O111 str. CFSAN002113
taxon:1169375 [Escherichia coli KTE109]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE109
taxon:1269010 [Escherichia coli 910096-2]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 910096-2
taxon:1358355 [Escherichia coli O111 str. CFSAN002104]@strain,taxon:1055535 [Escherichia coli O111]@serogroup,strain,Escherichia coli O111 str. CFSAN002104
taxon:1116010 [Escherichia coli 2747800]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 2747800
taxon:926030 [Escherichia coli O55:H7 str. USDA 5905]@strain,taxon:244320 [Escherichia coli O55:H7]@serotype,strain,Escherichia coli O55:H7 str. USDA 5905
taxon:868202 [Escherichia coli DEC14B]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli DEC14B
taxon:1358381 [Escherichia coli O111 str. CFSAN002130]@strain,taxon:1055535 [Escherichia coli O111]@serogroup,strain,Escherichia coli O111 str. CFSAN002130
taxon:1116089 [Escherichia coli p0305293.1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli p0305293.1
taxon:1169340 [Escherichia coli KTE21]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE21
taxon:1147230 [Escherichia coli TW14406]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli TW14406
taxon:2100498 [Escherichia coli O14]@serogroup,taxon:562 [Escherichia coli]@species,serogroup,Escherichia coli O14
taxon:1286168 [Escherichia coli JCL16]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli JCL16
taxon:404392 [Escherichia coli O13:H11]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli O13:H11
taxon:1110506 [Escherichia coli Ec 11-9450]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli Ec 11-9450
taxon:1182737 [Escherichia coli KTE170]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE170
taxon:1274904 [Escherichia coli B str. REL607]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli B str. REL607
taxon:1355102 [Escherichia coli JJ1914]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli JJ1914
taxon:694525 [Escherichia coli MV2A6]@no rank,taxon:83333 [Escherichia coli K-12]@strain,no rank,Escherichia coli MV2A6
taxon:1444130 [Escherichia coli 7-233-03_S3_C1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 7-233-03_S3_C1
taxon:1081889 [Escherichia coli 09BKT076207]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 09BKT076207
taxon:2778655 [Escherichia coli O167:H26]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli O167:H26
taxon:1005452 [Escherichia coli 5.2239]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 5.2239
taxon:1127125 [Escherichia coli 8624]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 8624
taxon:1328437 [Escherichia coli BIDMC 3]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli BIDMC 3
taxon:413997 [Escherichia coli B str. REL606]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli B str. REL606
taxon:1450430 [Escherichia coli 103385]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 103385
taxon:1281032 [Escherichia coli HVH 96 (4-5934869)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 96 (4-5934869)
taxon:1281129 [Escherichia coli HVH 202 (4-3163997)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 202 (4-3163997)
taxon:1274890 [Escherichia coli 20-13]@no rank,taxon:413997 [Escherichia coli B str. REL606]@strain,no rank,Escherichia coli 20-13
taxon:1411691 [Escherichia coli GM4792]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli GM4792
taxon:362663 [Escherichia coli 536]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 536
taxon:1005486 [Escherichia coli NE098]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli NE098
taxon:861906 [Escherichia coli O44:H18]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli O44:H18
taxon:1182681 [Escherichia coli KTE74]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE74
taxon:1389955 [Escherichia coli ATCC 35150]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli ATCC 35150
taxon:1005464 [Escherichia coli 8.0569]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 8.0569
taxon:1182721 [Escherichia coli KTE141]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE141
taxon:1116174 [Escherichia coli P0304777.13]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli P0304777.13
taxon:754082 [Escherichia coli STEC_7v]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli STEC_7v
taxon:1335916 [Escherichia coli LY180]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli LY180
taxon:1446698 [Escherichia coli O157:NM str. 08-4540]@strain,taxon:626528 [Escherichia coli O157:NM]@serotype,strain,Escherichia coli O157:NM str. 08-4540
taxon:1069643 [Escherichia coli O104:H4 str. H112180283]@strain,taxon:1038927 [Escherichia coli O104:H4]@serotype,strain,Escherichia coli O104:H4 str. H112180283
taxon:1116150 [Escherichia coli P0298942.14]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli P0298942.14
taxon:1144302 [Escherichia coli SCI-07]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli SCI-07
taxon:1281168 [Escherichia coli KOEGE 71 (186a)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KOEGE 71 (186a)
taxon:869693 [Escherichia coli TW07793]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli TW07793
taxon:1355092 [Escherichia coli CD347]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli CD347
taxon:1236524 [Escherichia coli JCM 20135]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli JCM 20135
taxon:1444083 [Escherichia coli 3-073-06_S1_C2]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 3-073-06_S1_C2
taxon:869683 [Escherichia coli 96.154]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 96.154
taxon:1169400 [Escherichia coli KTE174]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE174
taxon:2067428 [Escherichia coli O101]@serogroup,taxon:562 [Escherichia coli]@species,serogroup,Escherichia coli O101
taxon:1330526 [Escherichia coli SHECO002]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli SHECO002
taxon:1444103 [Escherichia coli 7-233-03_S1_C3]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 7-233-03_S1_C3
taxon:1147199 [Escherichia coli TW11699]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli TW11699
taxon:1281092 [Escherichia coli HVH 159 (4-5818141)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 159 (4-5818141)
taxon:1446695 [Escherichia coli O157:H7 str. K6676]@strain,taxon:83334 [Escherichia coli O157:H7]@serotype,strain,Escherichia coli O157:H7 str. K6676
taxon:1281100 [Escherichia coli HVH 170 (4-3026949)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 170 (4-3026949)
taxon:1005445 [Escherichia coli 2.3941]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 2.3941
taxon:1281110 [Escherichia coli HVH 183 (4-3205932)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 183 (4-3205932)
taxon:1355040 [Escherichia coli G199]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli G199
taxon:1281139 [Escherichia coli HVH 212 (3-9305343)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 212 (3-9305343)
taxon:1358339 [Escherichia coli O111 str. CFSAN002088]@strain,taxon:1055535 [Escherichia coli O111]@serogroup,strain,Escherichia coli O111 str. CFSAN002088
taxon:2778652 [Escherichia coli O100:H21]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli O100:H21
taxon:1147218 [Escherichia coli TW12009]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli TW12009
taxon:1181762 [Escherichia coli KTE216]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE216
taxon:1274885 [Escherichia coli 18-125]@no rank,taxon:413997 [Escherichia coli B str. REL606]@strain,no rank,Escherichia coli 18-125
taxon:1134751 [Escherichia sp. enrichment culture clone 9(2012)]@species,taxon:75663 [environmental samples]@no rank,species,Escherichia sp. enrichment culture clone 9(2012)
taxon:1274871 [Escherichia coli 20-FS1]@no rank,taxon:413997 [Escherichia coli B str. REL606]@strain,no rank,Escherichia coli 20-FS1
taxon:1333536 [Escherichia coli 95NR1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 95NR1
taxon:1355059 [Escherichia coli JJ1908]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli JJ1908
taxon:913087 [Escherichia coli TW14425]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli TW14425
taxon:1281193 [Escherichia coli UMEA 3150-1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli UMEA 3150-1
